0,0.5588498212158103,0.5658138413194457
1,0.551852841674258,0.5549445971948036
2,0.5500590247453128,0.5539220076736107
3,0.5483379606991874,0.552408748131953
4,0.5477349084341508,0.5515799156275178
5,0.5484445814087534,0.5523557585227081
6,0.5465795866474095,0.550341279407858
7,0.5466278958144342,0.5504380465457605
8,0.5450038016741555,0.5483464538370203
9,0.5453265754416905,0.5483172763935744
10,0.544912414270115,0.5475938451115091
11,0.5445006496177569,0.5471669597426245
12,0.5444905506592059,0.5473057692532591
13,0.5449627215622975,0.5479543208503688
14,0.5450276737917923,0.5479136334824358
15,0.5450656273014731,0.547914847769151
16,0.5449959859849989,0.5479311891445224
17,0.545117146207402,0.5481551514952612
18,0.5448665315640103,0.5479373845042899
19,0.5449191952753553,0.5480526723608288
20,0.5447009645993248,0.5476850626198101
21,0.5447468712182154,0.5477411040352107
22,0.5446218463607444,0.5474067784538204
23,0.5446654278144745,0.5476292188665981
24,0.5449101949307821,0.5479409792505692
25,0.5446626181150325,0.5479896227968062
26,0.5447034785793539,0.5480677607463174
27,0.5448150345248172,0.5482541283721384
28,0.5449119244266294,0.5484651498544785
29,0.5449426953953554,0.5486633446377824
30,0.5450092666886899,0.5487497978413494
31,0.5450878515348168,0.5488487509926029
32,0.5450708050970771,0.5489083988759969
33,0.5451748179670546,0.5490115911396517
34,0.5452096879972894,0.5488951263493271
35,0.5450060692501079,0.5486431379954124
36,0.54503966868701,0.5488157182299677
37,0.5450336978786597,0.5488437646167277
38,0.5450473028715866,0.5488940335061046
39,0.5450619955590567,0.5489628674483863
40,0.5451033594971495,0.5490097503967709
41,0.5451439835634643,0.549092951542271
42,0.5451632190281361,0.5490680987283808
43,0.5452006586962026,0.5490985944734795
44,0.5451888042134556,0.5489687472577259
45,0.5452038109946787,0.5489701204656542
46,0.5452055617650282,0.5489833199111441
47,0.5451604312204011,0.5489616878329112
48,0.545015669470211,0.5488280606443516
49,0.5448442766070425,0.5485608912131605
50,0.5448865933051699,0.5486373274906856
51,0.5449375464343689,0.5486991907194527
52,0.5447757139589167,0.5484901654095927
53,0.5447859232526131,0.5484209605194407
54,0.5448143541073865,0.5484776929238278
55,0.5448471981374617,0.5485065142420935
56,0.5448967434934436,0.5485890030479924
57,0.5449501676697511,0.5486451475159793
58,0.5447887660617311,0.548548592180659
59,0.5448434346954468,0.5486467138039591
60,0.5447948042727968,0.5485652304277026
