0,0.6334225777827905,
1,0.5650443743322175,
2,0.5554097597025841,
3,0.5529275247703342,
4,0.5456259727676828,
5,0.5386108409241221,
6,0.5372346366911465,
7,0.5424652303772167,
8,0.5397586496247361,
9,0.5343528386023986,
10,0.5320379929230218,
11,0.5304392661146017,
12,0.5361585711068649,
13,0.5280608502932711,
14,0.5298248859576571,
15,0.5319853307170342,
16,0.5257043559846103,
17,0.523912861325454,
18,0.5212806393535695,
19,0.5344788813067264,
20,0.5240031341549078,
21,0.5215486728730636,
22,0.5238106973336347,
23,0.5273505903152492,
24,0.5155877543451911,
25,0.5237892354500978,
26,0.5230379062899639,
27,0.51709060540224,
28,0.5102865679682614,
29,0.514704683802346,
30,0.5165168306435655,
31,0.5181019261140736,
32,0.5163172677248526,
33,0.5115558361161633,
34,0.5085918293154745,
35,0.5147509664483798,
36,0.5123995884189692,
37,0.5101201561056201,
38,0.5158935256001098,
39,0.5071866327326953,
40,0.5121944642273191,
41,0.5174674703065371,
42,0.5131978352420842,
43,0.5052716324903908,
44,0.5092689712238331,
45,0.5107736065668581,
46,0.510806560989958,
47,0.5107258952700033,
48,0.5072996570369732,
49,0.5069364643888697,
50,0.5047630185098999,
51,0.5021172486722106,
52,0.5046483566408712,
53,0.5071645225662579,
54,0.5140155835937968,
55,0.507209041939874,
56,0.5059908613115605,
57,0.5044153377775421,
